,ts_code,symbol,name,area,industry,fullname,list_status
2792,600776.SH,600776,东方通信,浙江,通信设备,东方通信股份有限公司,L
2793,600777.SH,600777,新潮能源,山东,石油开采,山东新潮能源股份有限公司,L
2794,600778.SH,600778,友好集团,新疆,百货,新疆友好(集团)股份有限公司,L
2795,600779.SH,600779,水井坊,四川,白酒,四川水井坊股份有限公司,L
2796,600780.SH,600780,通宝能源,山西,火力发电,山西通宝能源股份有限公司,L
2797,600781.SH,600781,辅仁药业,河南,中成药,辅仁药业集团制药股份有限公司,L
2798,600782.SH,600782,新钢股份,江西,普钢,新余钢铁股份有限公司,L
2799,600783.SH,600783,鲁信创投,山东,多元金融,鲁信创业投资集团股份有限公司,L
2800,600784.SH,600784,鲁银投资,山东,普钢,鲁银投资集团股份有限公司,L
2801,600785.SH,600785,新华百货,宁夏,百货,银川新华百货商业集团股份有限公司,L
2802,600787.SH,600787,中储股份,天津,仓储物流,中储发展股份有限公司,L
2803,600789.SH,600789,鲁抗医药,山东,化学制药,山东鲁抗医药股份有限公司,L
2804,600790.SH,600790,轻纺城,浙江,商品城,浙江中国轻纺城集团股份有限公司,L
2805,600791.SH,600791,京能置业,北京,全国地产,京能置业股份有限公司,L
2806,600792.SH,600792,云煤能源,云南,焦炭加工,云南煤业能源股份有限公司,L
2807,600793.SH,600793,宜宾纸业,四川,造纸,宜宾纸业股份有限公司,L
2808,600794.SH,600794,保税科技,江苏,仓储物流,张家港保税科技(集团)股份有限公司,L
2809,600795.SH,600795,国电电力,辽宁,火力发电,国电电力发展股份有限公司,L
2810,600796.SH,600796,钱江生化,浙江,农药化肥,浙江钱江生物化学股份有限公司,L
2811,600797.SH,600797,浙大网新,浙江,软件服务,浙大网新科技股份有限公司,L
2812,600798.SH,600798,宁波海运,浙江,水运,宁波海运股份有限公司,L
2813,600800.SH,600800,天津磁卡,天津,综合类,天津环球磁卡股份有限公司,L
2814,600801.SH,600801,华新水泥,湖北,水泥,华新水泥股份有限公司,L
2815,600802.SH,600802,福建水泥,福建,水泥,福建水泥股份有限公司,L
2816,600803.SH,600803,新奥股份,河北,农药化肥,新奥生态控股股份有限公司,L
2817,600804.SH,600804,鹏博士,四川,电信运营,鹏博士电信传媒集团股份有限公司,L
2818,600805.SH,600805,悦达投资,江苏,综合类,江苏悦达投资股份有限公司,L
2819,600807.SH,600807,ST天业,山东,区域地产,山东天业恒基股份有限公司,L
2820,600808.SH,600808,马钢股份,安徽,普钢,马鞍山钢铁股份有限公司,L
2821,600809.SH,600809,山西汾酒,山西,白酒,山西杏花村汾酒厂股份有限公司,L
2822,600810.SH,600810,神马股份,河南,化纤,神马实业股份有限公司,L
2823,600811.SH,600811,东方集团,黑龙江,综合类,东方集团股份有限公司,L
2824,600812.SH,600812,华北制药,河北,化学制药,华北制药股份有限公司,L
2825,600814.SH,600814,杭州解百,浙江,百货,杭州解百集团股份有限公司,L
2826,600815.SH,600815,*ST厦工,福建,工程机械,厦门厦工机械股份有限公司,L
2827,600816.SH,600816,安信信托,上海,多元金融,安信信托股份有限公司,L
2828,600817.SH,600817,ST宏盛,陕西,多元金融,西安宏盛科技发展股份有限公司,L
2829,600818.SH,600818,中路股份,上海,文教休闲,中路股份有限公司,L
2830,600819.SH,600819,耀皮玻璃,上海,玻璃,上海耀皮玻璃集团股份有限公司,L
2831,600820.SH,600820,隧道股份,上海,建筑施工,上海隧道工程股份有限公司,L
2832,600821.SH,600821,津劝业,天津,百货,天津劝业场(集团)股份有限公司,L
2833,600822.SH,600822,上海物贸,上海,商贸代理,上海物资贸易股份有限公司,L
2834,600823.SH,600823,世茂股份,上海,全国地产,上海世茂股份有限公司,L
2835,600824.SH,600824,益民集团,上海,百货,上海益民商业集团股份有限公司,L
2836,600825.SH,600825,新华传媒,上海,出版业,上海新华传媒股份有限公司,L
2837,600826.SH,600826,兰生股份,上海,商贸代理,上海兰生股份有限公司,L
2838,600827.SH,600827,百联股份,上海,超市连锁,上海百联集团股份有限公司,L
2839,600828.SH,600828,茂业商业,四川,百货,茂业商业股份有限公司,L
2840,600829.SH,600829,人民同泰,黑龙江,医药商业,哈药集团人民同泰医药股份有限公司,L
2841,600830.SH,600830,香溢融通,浙江,多元金融,香溢融通控股集团股份有限公司,L
2842,600831.SH,600831,广电网络,陕西,影视音像,陕西广电网络传媒(集团)股份有限公司,L
2843,600833.SH,600833,第一医药,上海,医药商业,上海第一医药股份有限公司,L
2844,600834.SH,600834,申通地铁,上海,公共交通,上海申通地铁股份有限公司,L
2845,600835.SH,600835,上海机电,上海,运输设备,上海机电股份有限公司,L
2846,600836.SH,600836,界龙实业,上海,广告包装,上海界龙实业集团股份有限公司,L
2847,600837.SH,600837,海通证券,上海,证券,海通证券股份有限公司,L
2848,600838.SH,600838,上海九百,上海,百货,上海九百股份有限公司,L
2849,600839.SH,600839,四川长虹,四川,家用电器,四川长虹电器股份有限公司,L
2850,600841.SH,600841,上柴股份,上海,机械基件,上海柴油机股份有限公司,L
2851,600843.SH,600843,上工申贝,上海,纺织机械,上工申贝(集团)股份有限公司,L
2852,600844.SH,600844,丹化科技,上海,化工原料,丹化化工科技股份有限公司,L
2853,600845.SH,600845,宝信软件,上海,软件服务,上海宝信软件股份有限公司,L
2854,600846.SH,600846,同济科技,上海,建筑施工,上海同济科技实业股份有限公司,L
2855,600847.SH,600847,万里股份,重庆,电气设备,重庆万里新能源股份有限公司,L
2856,600848.SH,600848,上海临港,上海,园区开发,上海临港控股股份有限公司,L
2857,600850.SH,600850,华东电脑,上海,软件服务,上海华东电脑股份有限公司,L
2858,600851.SH,600851,海欣股份,上海,纺织,上海海欣集团股份有限公司,L
2859,600853.SH,600853,龙建股份,黑龙江,建筑施工,龙建路桥股份有限公司,L
2860,600854.SH,600854,春兰股份,江苏,家用电器,江苏春兰制冷设备股份有限公司,L
2861,600855.SH,600855,航天长峰,北京,专用机械,北京航天长峰股份有限公司,L
2862,600856.SH,600856,中天能源,吉林,供气供热,长春中天能源股份有限公司,L
2863,600857.SH,600857,宁波中百,浙江,百货,宁波中百股份有限公司,L
2864,600858.SH,600858,银座股份,山东,百货,银座集团股份有限公司,L
2865,600859.SH,600859,王府井,北京,百货,王府井集团股份有限公司,L
2866,600860.SH,600860,京城股份,北京,专用机械,北京京城机电股份有限公司,L
2867,600861.SH,600861,北京城乡,北京,百货,北京城乡商业(集团)股份有限公司,L
2868,600862.SH,600862,中航高科,江苏,航空,中航航空高科技股份有限公司,L
2869,600863.SH,600863,内蒙华电,内蒙,火力发电,内蒙古蒙电华能热电股份有限公司,L
2870,600864.SH,600864,哈投股份,黑龙江,证券,哈尔滨哈投投资股份有限公司,L
2871,600865.SH,600865,百大集团,浙江,百货,百大集团股份有限公司,L
2872,600866.SH,600866,星湖科技,广东,食品,广东肇庆星湖生物科技股份有限公司,L
2873,600867.SH,600867,通化东宝,吉林,生物制药,通化东宝药业股份有限公司,L
2874,600868.SH,600868,梅雁吉祥,广东,水力发电,广东梅雁吉祥水电股份有限公司,L
2875,600869.SH,600869,智慧能源,青海,电气设备,远东智慧能源股份有限公司,L
2876,600870.SH,600870,ST厦华,福建,家用电器,厦门华侨电子股份有限公司,L
2877,600871.SH,600871,石化油服,北京,石油开采,中石化石油工程技术服务股份有限公司,L
2878,600872.SH,600872,中炬高新,广东,食品,中炬高新技术实业(集团)股份有限公司,L
2879,600873.SH,600873,梅花生物,西藏,食品,梅花生物科技集团股份有限公司,L
2880,600874.SH,600874,创业环保,天津,环境保护,天津创业环保集团股份有限公司,L
2881,600875.SH,600875,东方电气,四川,电气设备,东方电气股份有限公司,L
2882,600876.SH,600876,洛阳玻璃,河南,玻璃,洛阳玻璃股份有限公司,L
2883,600877.SH,600877,*ST嘉陵,重庆,摩托车,中国嘉陵工业股份有限公司(集团),L
2884,600879.SH,600879,航天电子,湖北,航空,航天时代电子技术股份有限公司,L
2885,600880.SH,600880,博瑞传播,四川,广告包装,成都博瑞传播股份有限公司,L
2886,600881.SH,600881,亚泰集团,吉林,水泥,吉林亚泰(集团)股份有限公司,L
2887,600882.SH,600882,妙可蓝多,上海,乳制品,上海妙可蓝多食品科技股份有限公司,L
2888,600883.SH,600883,博闻科技,云南,水泥,云南博闻科技实业股份有限公司,L
2889,600884.SH,600884,杉杉股份,浙江,综合类,宁波杉杉股份有限公司,L
2890,600885.SH,600885,宏发股份,湖北,电气设备,宏发科技股份有限公司,L
2891,600886.SH,600886,国投电力,北京,水力发电,国投电力控股股份有限公司,L
2892,600887.SH,600887,伊利股份,内蒙,乳制品,内蒙古伊利实业集团股份有限公司,L
2893,600888.SH,600888,新疆众和,新疆,铝,新疆众和股份有限公司,L
2894,600889.SH,600889,南京化纤,江苏,化纤,南京化纤股份有限公司,L
2895,600890.SH,600890,中房股份,北京,区域地产,中房置业股份有限公司,L
2896,600891.SH,600891,*ST秋林,黑龙江,百货,哈尔滨秋林集团股份有限公司,L
2897,600892.SH,600892,大晟文化,深圳,影视音像,大晟时代文化投资股份有限公司,L
2898,600893.SH,600893,航发动力,陕西,航空,中国航发动力股份有限公司,L
2899,600894.SH,600894,广日股份,广东,运输设备,广州广日股份有限公司,L
2900,600895.SH,600895,张江高科,上海,园区开发,上海张江高科技园区开发股份有限公司,L
2901,600896.SH,600896,览海投资,海南,医疗保健,览海医疗产业投资股份有限公司,L
2902,600897.SH,600897,厦门空港,福建,机场,元翔(厦门)国际航空港股份有限公司,L
2903,600898.SH,600898,国美通讯,山东,通信设备,国美通讯设备股份有限公司,L
2904,600900.SH,600900,长江电力,北京,水力发电,中国长江电力股份有限公司,L
2905,600901.SH,600901,江苏租赁,江苏,多元金融,江苏金融租赁股份有限公司,L
2906,600903.SH,600903,贵州燃气,贵州,供气供热,贵州燃气集团股份有限公司,L
2907,600908.SH,600908,无锡银行,江苏,银行,无锡农村商业银行股份有限公司,L
2908,600909.SH,600909,华安证券,安徽,证券,华安证券股份有限公司,L
2909,600917.SH,600917,重庆燃气,重庆,供气供热,重庆燃气集团股份有限公司,L
2910,600919.SH,600919,江苏银行,江苏,银行,江苏银行股份有限公司,L
2911,600926.SH,600926,杭州银行,浙江,银行,杭州银行股份有限公司,L
2912,600928.SH,600928,西安银行,陕西,银行,西安银行股份有限公司,L
2913,600929.SH,600929,湖南盐业,湖南,食品,湖南盐业股份有限公司,L
2914,600933.SH,600933,爱柯迪,浙江,汽车配件,爱柯迪股份有限公司,L
2915,600936.SH,600936,广西广电,广西,影视音像,广西广播电视信息网络股份有限公司,L
2916,600939.SH,600939,重庆建工,重庆,建筑施工,重庆建工集团股份有限公司,L
2917,600958.SH,600958,东方证券,上海,证券,东方证券股份有限公司,L
2918,600959.SH,600959,江苏有线,江苏,影视音像,江苏省广电有线信息网络股份有限公司,L
2919,600960.SH,600960,渤海汽车,山东,汽车配件,渤海汽车系统股份有限公司,L
2920,600961.SH,600961,株冶集团,湖南,铅锌,株洲冶炼集团股份有限公司,L
2921,600962.SH,600962,国投中鲁,北京,软饮料,国投中鲁果汁股份有限公司,L
2922,600963.SH,600963,岳阳林纸,湖南,造纸,岳阳林纸股份有限公司,L
2923,600965.SH,600965,福成股份,河北,农业综合,河北福成五丰食品股份有限公司,L
2924,600966.SH,600966,博汇纸业,山东,造纸,山东博汇纸业股份有限公司,L
2925,600967.SH,600967,内蒙一机,内蒙,运输设备,内蒙古第一机械集团股份有限公司,L
2926,600969.SH,600969,郴电国际,湖南,水力发电,湖南郴电国际发展股份有限公司,L
2927,600970.SH,600970,中材国际,江苏,建筑施工,中国中材国际工程股份有限公司,L
2928,600971.SH,600971,恒源煤电,安徽,煤炭开采,安徽恒源煤电股份有限公司,L
2929,600973.SH,600973,宝胜股份,江苏,电气设备,宝胜科技创新股份有限公司,L
2930,600975.SH,600975,新五丰,湖南,农业综合,湖南新五丰股份有限公司,L
2931,600976.SH,600976,健民集团,湖北,中成药,健民药业集团股份有限公司,L
2932,600977.SH,600977,中国电影,北京,影视音像,中国电影股份有限公司,L
2933,600978.SH,600978,宜华生活,广东,家居用品,宜华生活科技股份有限公司,L
2934,600979.SH,600979,广安爱众,四川,水力发电,四川广安爱众股份有限公司,L
2935,600980.SH,600980,北矿科技,北京,元器件,北矿科技股份有限公司,L
2936,600981.SH,600981,汇鸿集团,江苏,商贸代理,江苏汇鸿国际集团股份有限公司,L
2937,600982.SH,600982,宁波热电,浙江,供气供热,宁波热电股份有限公司,L
2938,600983.SH,600983,惠而浦,安徽,家用电器,惠而浦(中国)股份有限公司,L
2939,600984.SH,600984,建设机械,陕西,工程机械,陕西建设机械股份有限公司,L
2940,600985.SH,600985,淮北矿业,安徽,煤炭开采,淮北矿业控股股份有限公司,L
2941,600986.SH,600986,科达股份,山东,互联网,科达集团股份有限公司,L
2942,600987.SH,600987,航民股份,浙江,纺织,浙江航民股份有限公司,L
2943,600988.SH,600988,赤峰黄金,内蒙,黄金,赤峰吉隆黄金矿业股份有限公司,L
2944,600989.SH,600989,N宝丰,宁夏,化工原料,宁夏宝丰能源集团股份有限公司,L
2945,600990.SH,600990,四创电子,安徽,通信设备,安徽四创电子股份有限公司,L
2946,600992.SH,600992,贵绳股份,贵州,钢加工,贵州钢绳股份有限公司,L
2947,600993.SH,600993,马应龙,湖北,中成药,马应龙药业集团股份有限公司,L
2948,600995.SH,600995,文山电力,云南,水力发电,云南文山电力股份有限公司,L
2949,600996.SH,600996,贵广网络,贵州,影视音像,贵州省广播电视信息网络股份有限公司,L
2950,600997.SH,600997,开滦股份,河北,煤炭开采,开滦能源化工股份有限公司,L
2951,600998.SH,600998,九州通,湖北,医药商业,九州通医药集团股份有限公司,L
2952,600999.SH,600999,招商证券,深圳,证券,招商证券股份有限公司,L
2953,601000.SH,601000,唐山港,河北,港口,唐山港集团股份有限公司,L
2954,601001.SH,601001,大同煤业,山西,煤炭开采,大同煤业股份有限公司,L
2955,601002.SH,601002,晋亿实业,浙江,机械基件,晋亿实业股份有限公司,L
2956,601003.SH,601003,柳钢股份,广西,普钢,柳州钢铁股份有限公司,L
2957,601005.SH,601005,重庆钢铁,重庆,普钢,重庆钢铁股份有限公司,L
2958,601006.SH,601006,大秦铁路,山西,铁路,大秦铁路股份有限公司,L
2959,601007.SH,601007,金陵饭店,江苏,酒店餐饮,金陵饭店股份有限公司,L
2960,601008.SH,601008,连云港,江苏,港口,江苏连云港港口股份有限公司,L
2961,601009.SH,601009,南京银行,江苏,银行,南京银行股份有限公司,L
2962,601010.SH,601010,文峰股份,江苏,超市连锁,文峰大世界连锁发展股份有限公司,L
2963,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,宝泰隆新材料股份有限公司,L
2964,601012.SH,601012,隆基股份,陕西,半导体,隆基绿能科技股份有限公司,L
2965,601015.SH,601015,陕西黑猫,陕西,焦炭加工,陕西黑猫焦化股份有限公司,L
2966,601016.SH,601016,节能风电,北京,新型电力,中节能风力发电股份有限公司,L
2967,601018.SH,601018,宁波港,浙江,港口,宁波舟山港股份有限公司,L
2968,601019.SH,601019,山东出版,山东,出版业,山东出版传媒股份有限公司,L
2969,601020.SH,601020,华钰矿业,西藏,铅锌,西藏华钰矿业股份有限公司,L
2970,601021.SH,601021,春秋航空,上海,空运,春秋航空股份有限公司,L
2971,601028.SH,601028,玉龙股份,江苏,钢加工,江苏玉龙钢管股份有限公司,L
2972,601038.SH,601038,一拖股份,河南,农用机械,第一拖拉机股份有限公司,L
2973,601058.SH,601058,赛轮轮胎,山东,汽车配件,赛轮集团股份有限公司,L
2974,601066.SH,601066,中信建投,北京,证券,中信建投证券股份有限公司,L
2975,601068.SH,601068,中铝国际,北京,建筑施工,中铝国际工程股份有限公司,L
2976,601069.SH,601069,西部黄金,新疆,黄金,西部黄金股份有限公司,L
2977,601086.SH,601086,国芳集团,甘肃,百货,甘肃国芳工贸(集团)股份有限公司,L
2978,601088.SH,601088,中国神华,北京,煤炭开采,中国神华能源股份有限公司,L
2979,601098.SH,601098,中南传媒,湖南,出版业,中南出版传媒集团股份有限公司,L
2980,601099.SH,601099,太平洋,云南,证券,太平洋证券股份有限公司,L
2981,601100.SH,601100,恒立液压,江苏,工程机械,江苏恒立液压股份有限公司,L
2982,601101.SH,601101,昊华能源,北京,煤炭开采,北京昊华能源股份有限公司,L
2983,601106.SH,601106,中国一重,黑龙江,工程机械,中国第一重型机械股份公司,L
2984,601107.SH,601107,四川成渝,四川,路桥,四川成渝高速公路股份有限公司,L
2985,601108.SH,601108,财通证券,浙江,证券,财通证券股份有限公司,L
2986,601111.SH,601111,中国国航,北京,空运,中国国际航空股份有限公司,L
2987,601113.SH,601113,华鼎股份,浙江,化纤,义乌华鼎锦纶股份有限公司,L
2988,601116.SH,601116,三江购物,浙江,超市连锁,三江购物俱乐部股份有限公司,L
2989,601117.SH,601117,中国化学,北京,建筑施工,中国化学工程股份有限公司,L
2990,601118.SH,601118,海南橡胶,海南,橡胶,海南天然橡胶产业集团股份有限公司,L
2991,601126.SH,601126,四方股份,北京,电气设备,北京四方继保自动化股份有限公司,L
2992,601127.SH,601127,小康股份,重庆,汽车配件,重庆小康工业集团股份有限公司,L
2993,601128.SH,601128,常熟银行,江苏,银行,江苏常熟农村商业银行股份有限公司,L
2994,601137.SH,601137,博威合金,浙江,铜,宁波博威合金材料股份有限公司,L
2995,601138.SH,601138,工业富联,深圳,通信设备,富士康工业互联网股份有限公司,L
2996,601139.SH,601139,深圳燃气,深圳,供气供热,深圳市燃气集团股份有限公司,L
2997,601155.SH,601155,新城控股,江苏,区域地产,新城控股集团股份有限公司,L
2998,601158.SH,601158,重庆水务,重庆,水务,重庆水务集团股份有限公司,L
2999,601162.SH,601162,天风证券,湖北,证券,天风证券股份有限公司,L
3000,601163.SH,601163,三角轮胎,山东,汽车配件,三角轮胎股份有限公司,L
3001,601166.SH,601166,兴业银行,福建,银行,兴业银行股份有限公司,L
3002,601168.SH,601168,西部矿业,青海,铜,西部矿业股份有限公司,L
3003,601169.SH,601169,北京银行,北京,银行,北京银行股份有限公司,L
3004,601177.SH,601177,杭齿前进,浙江,机械基件,杭州前进齿轮箱集团股份有限公司,L
3005,601179.SH,601179,中国西电,陕西,电气设备,中国西电电气股份有限公司,L
3006,601186.SH,601186,中国铁建,北京,建筑施工,中国铁建股份有限公司,L
3007,601188.SH,601188,龙江交通,黑龙江,路桥,黑龙江交通发展股份有限公司,L
3008,601198.SH,601198,东兴证券,北京,证券,东兴证券股份有限公司,L
3009,601199.SH,601199,江南水务,江苏,水务,江苏江南水务股份有限公司,L
3010,601200.SH,601200,上海环境,上海,环境保护,上海环境集团股份有限公司,L
3011,601208.SH,601208,东材科技,四川,化工原料,四川东材科技集团股份有限公司,L
3012,601211.SH,601211,国泰君安,上海,证券,国泰君安证券股份有限公司,L
3013,601212.SH,601212,白银有色,甘肃,铜,白银有色集团股份有限公司,L
3014,601216.SH,601216,君正集团,内蒙,化工原料,内蒙古君正能源化工集团股份有限公司,L
3015,601218.SH,601218,吉鑫科技,江苏,机械基件,江苏吉鑫风能科技股份有限公司,L
3016,601222.SH,601222,林洋能源,江苏,电器仪表,江苏林洋能源股份有限公司,L
3017,601225.SH,601225,陕西煤业,陕西,煤炭开采,陕西煤业股份有限公司,L
3018,601226.SH,601226,华电重工,北京,专用机械,华电重工股份有限公司,L
3019,601228.SH,601228,广州港,广东,港口,广州港股份有限公司,L
3020,601229.SH,601229,上海银行,上海,银行,上海银行股份有限公司,L
3021,601231.SH,601231,环旭电子,上海,元器件,环旭电子股份有限公司,L
3022,601233.SH,601233,桐昆股份,浙江,化纤,桐昆集团股份有限公司,L
3023,601238.SH,601238,广汽集团,广东,汽车整车,广州汽车集团股份有限公司,L
3024,601258.SH,601258,庞大集团,河北,汽车服务,庞大汽贸集团股份有限公司,L
3025,601288.SH,601288,农业银行,北京,银行,中国农业银行股份有限公司,L
3026,601298.SH,601298,青岛港,山东,港口,青岛港国际股份有限公司,L
3027,601311.SH,601311,骆驼股份,湖北,电气设备,骆驼集团股份有限公司,L
3028,601318.SH,601318,中国平安,深圳,保险,中国平安保险(集团)股份有限公司,L
3029,601319.SH,601319,中国人保,北京,保险,中国人民保险集团股份有限公司,L
3030,601326.SH,601326,秦港股份,河北,港口,秦皇岛港股份有限公司,L
3031,601328.SH,601328,交通银行,上海,银行,交通银行股份有限公司,L
3032,601330.SH,601330,绿色动力,深圳,环境保护,绿色动力环保集团股份有限公司,L
3033,601333.SH,601333,广深铁路,深圳,铁路,广深铁路股份有限公司,L
3034,601336.SH,601336,新华保险,北京,保险,新华人寿保险股份有限公司,L
3035,601339.SH,601339,百隆东方,浙江,纺织,百隆东方股份有限公司,L
3036,601360.SH,601360,三六零,江苏,互联网,三六零安全科技股份有限公司,L
3037,601366.SH,601366,利群股份,山东,百货,利群商业集团股份有限公司,L
3038,601368.SH,601368,绿城水务,广西,水务,广西绿城水务股份有限公司,L
3039,601369.SH,601369,陕鼓动力,陕西,机械基件,西安陕鼓动力股份有限公司,L
3040,601375.SH,601375,中原证券,河南,证券,中原证券股份有限公司,L
3041,601377.SH,601377,兴业证券,福建,证券,兴业证券股份有限公司,L
3042,601388.SH,601388,怡球资源,江苏,铝,怡球金属资源再生(中国)股份有限公司,L
3043,601390.SH,601390,中国中铁,北京,建筑施工,中国中铁股份有限公司,L
3044,601398.SH,601398,工商银行,北京,银行,中国工商银行股份有限公司,L
3045,601500.SH,601500,通用股份,江苏,汽车配件,江苏通用科技股份有限公司,L
3046,601515.SH,601515,东风股份,广东,广告包装,汕头东风印刷股份有限公司,L
3047,601518.SH,601518,吉林高速,吉林,路桥,吉林高速公路股份有限公司,L
3048,601519.SH,601519,大智慧,上海,软件服务,上海大智慧股份有限公司,L
3049,601555.SH,601555,东吴证券,江苏,证券,东吴证券股份有限公司,L
3050,601558.SH,601558,ST锐电,北京,电气设备,华锐风电科技(集团)股份有限公司,L
3051,601566.SH,601566,九牧王,福建,服饰,九牧王股份有限公司,L
3052,601567.SH,601567,三星医疗,浙江,电器仪表,宁波三星医疗电气股份有限公司,L
3053,601577.SH,601577,长沙银行,湖南,银行,长沙银行股份有限公司,L
3054,601579.SH,601579,会稽山,浙江,红黄药酒,会稽山绍兴酒股份有限公司,L
3055,601588.SH,601588,北辰实业,北京,区域地产,北京北辰实业股份有限公司,L
3056,601595.SH,601595,上海电影,上海,影视音像,上海电影股份有限公司,L
3057,601598.SH,601598,中国外运,北京,仓储物流,中国外运股份有限公司,L
3058,601599.SH,601599,鹿港文化,江苏,影视音像,江苏鹿港文化股份有限公司,L
3059,601600.SH,601600,中国铝业,北京,铝,中国铝业股份有限公司,L
3060,601601.SH,601601,中国太保,上海,保险,中国太平洋保险(集团)股份有限公司,L
3061,601606.SH,601606,长城军工,安徽,专用机械,安徽长城军工股份有限公司,L
3062,601607.SH,601607,上海医药,上海,医药商业,上海医药集团股份有限公司,L
3063,601608.SH,601608,中信重工,河南,专用机械,中信重工机械股份有限公司,L
3064,601611.SH,601611,中国核建,上海,建筑施工,中国核工业建设股份有限公司,L
3065,601615.SH,601615,明阳智能,广东,机械基件,明阳智慧能源集团股份公司,L
3066,601616.SH,601616,广电电气,上海,电气设备,上海广电电气(集团)股份有限公司,L
3067,601618.SH,601618,中国中冶,北京,建筑施工,中国冶金科工股份有限公司,L
3068,601619.SH,601619,嘉泽新能,宁夏,新型电力,宁夏嘉泽新能源股份有限公司,L
3069,601628.SH,601628,中国人寿,北京,保险,中国人寿保险股份有限公司,L
3070,601633.SH,601633,长城汽车,河北,汽车整车,长城汽车股份有限公司,L
3071,601636.SH,601636,旗滨集团,湖南,玻璃,株洲旗滨集团股份有限公司,L
3072,601666.SH,601666,平煤股份,河南,煤炭开采,平顶山天安煤业股份有限公司,L
3073,601668.SH,601668,中国建筑,北京,建筑施工,中国建筑股份有限公司,L
3074,601669.SH,601669,中国电建,北京,建筑施工,中国电力建设股份有限公司,L
3075,601677.SH,601677,明泰铝业,河南,铝,河南明泰铝业股份有限公司,L
3076,601678.SH,601678,滨化股份,山东,化工原料,滨化集团股份有限公司,L
3077,601688.SH,601688,华泰证券,江苏,证券,华泰证券股份有限公司,L
3078,601689.SH,601689,拓普集团,浙江,汽车配件,宁波拓普集团股份有限公司,L
3079,601699.SH,601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,L
3080,601700.SH,601700,风范股份,江苏,电气设备,常熟风范电力设备股份有限公司,L
3081,601717.SH,601717,郑煤机,河南,工程机械,郑州煤矿机械集团股份有限公司,L
3082,601718.SH,601718,际华集团,北京,服饰,际华集团股份有限公司,L
3083,601727.SH,601727,上海电气,上海,电气设备,上海电气集团股份有限公司,L
3084,601766.SH,601766,中国中车,北京,运输设备,中国中车股份有限公司,L
3085,601777.SH,601777,力帆股份,重庆,摩托车,力帆实业(集团)股份有限公司,L
3086,601788.SH,601788,光大证券,上海,证券,光大证券股份有限公司,L
3087,601789.SH,601789,宁波建工,浙江,建筑施工,宁波建工股份有限公司,L
3088,601798.SH,601798,ST蓝科,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,L
3089,601799.SH,601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,L
3090,601800.SH,601800,中国交建,北京,建筑施工,中国交通建设股份有限公司,L
3091,601801.SH,601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,L
3092,601808.SH,601808,中海油服,天津,石油开采,中海油田服务股份有限公司,L
3093,601811.SH,601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,L
3094,601818.SH,601818,光大银行,北京,银行,中国光大银行股份有限公司,L
3095,601828.SH,601828,美凯龙,上海,其他商业,红星美凯龙家居集团股份有限公司,L
3096,601838.SH,601838,成都银行,四川,银行,成都银行股份有限公司,L
3097,601857.SH,601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,L
3098,601858.SH,601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,L
3099,601860.SH,601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,L
3100,601865.SH,601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,L
3101,601866.SH,601866,中远海发,上海,水运,中远海运发展股份有限公司,L
3102,601869.SH,601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,L
3103,601872.SH,601872,招商轮船,上海,水运,招商局能源运输股份有限公司,L
3104,601877.SH,601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,L
3105,601878.SH,601878,浙商证券,浙江,证券,浙商证券股份有限公司,L
3106,601880.SH,601880,大连港,辽宁,港口,大连港股份有限公司,L
3107,601881.SH,601881,中国银河,北京,证券,中国银河证券股份有限公司,L
3108,601882.SH,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,L
3109,601886.SH,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,L
3110,601888.SH,601888,中国国旅,北京,旅游服务,中国国旅股份有限公司,L
3111,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,L
3112,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,L
3113,601899.SH,601899,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,L
3114,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,L
3115,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司,L
3116,601908.SH,601908,京运通,北京,电气设备,北京京运通科技股份有限公司,L
3117,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,L
3118,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司,L
3119,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,L
3120,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,L
3121,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,L
